user_name,user_url,rating,date,text,likes,shelves
Helen,https://www.goodreads.com/user/show/10027414-helen,4,"December 4, 2019","This is a very interesting graphic novel treatment of the life of the famous philosopher, writer, and activist Henry David Thoreau. I had only an inkling of the scope of Thoreau's thoughts and activities - mainly, the usual impression of a philosopher, proto-environmentalist, observing nature at Walden Pond. I had no idea he was a fierce opponent of slavery and a supporter even of John Brown, who was hanged for trying to incite a slave revolt at Harper's Ferry, Virginia. Thoreau was steadfastly real - kept to his principles no matter what - and his integrity (even if you didn't always agree with him) was what must have most impressed his listeners or readers. He was the opposite of a go-getter capitalist type - withdrawing to the pond, he reached for philosophical wisdom through hiking, observing nature, writing, reading - leading a very austere, scholarly existence for some years (although he was only a few miles from his family home). He was probably reacting to the waves of development and coming industrialization of the northeast - the mills in Massachusetts for example. It may be a stretch to compare him to Marx - but in both in a way were reacting to the Industrial Revolution and what it was doing to humanity. This GN is a good introduction to the complex life of a great American philosopher. It's well-drawn and the limited/muted color palette seems to evoke the 19th C; the text is likewise clear and understandable. Some quotes:""[Thoreau:] [The Brahmins] ... have understood for a long time that possessions end up possessing the being."" ""[Thoreau:] [It doesn't] matter how valuable law may be to protect your property, even to keep soul and body together, if it do not keep you and humanity together."" ""[Thoreau:] I hear many condemn [John Brown and his] ... men because they were so few. When were the good and the brave ever in a majority?"" ""[Thoreau:] [John Brown] ... liberated men from slavery... He is his own savior, but not an earthly one. And although he has nothing, he has everything..."" From the essay by Professor Michael Granger, which is included in the book after the GN:""It was his opinion and abjection of slavery that made him reflect on the individual citizen's relationship to government: how does one behave when faced with laws that do not respect what the knew to be universal moral principles? Early in his life, he believed that conscientious objection, in which the act of non participation is innate, would be an appropriate response."" ""...Thoreau defined a good life, to be made up of one's own culture, of voluntary simplicity, and of resistance to money and consumption."" ""Writing though the middle of the 19th century, he lived in a time of incredible technological innovation. It would be easy to paint Thoreau as a Luddite because of his dismissal of fashion, consumerism, technological innovation, and capitalism. Living this way today would classify him as a reactionary or an extreme conservative."" ""...he viciously criticized religion as stifling the individual and keeping it from evolving."" ""...he was a social progressive, all without ever taking part in any organization of reformers or accepting to be a member of a political party. His assiduous and methodical observation of nature that drove him to develop an ecological vision remain pertinent even today."" ""...he knew how to expertly talk about the simple life and of resistance to institutions and to traditions that abuse free thought."" ""...he did not adhere to any organizations, as he expected very little good to come from a group of men."" ""...he believed in the necessity of preserving nature, forests and other naturally aesthetic sites, by pulling the responsibility of its protection from landowners so as to entrust it to the community.""",0,[]
Ben Truong,https://www.goodreads.com/user/show/77170844-ben-truong,3,"August 4, 2021","Thoreau: A Sublime Life is a graphic novel written and by Maximilien Le Roy and illustrated by A. Dan. It tells the life of a classic philosopher with an eye to modern concerns and context.Henry David Thoreau was an American naturalist, essayist, poet, and philosopher. A leading transcendentalist, he is best known for his book Walden, a reflection upon simple living in natural surroundings, and his essay Civil Disobedience – an argument for disobedience to an unjust state.Le Roy's foreword establishes his perspective, to show the various aspects of Henry David Thoreau's life as the father figure of civil disobedience: pacifist, abolitionist, philosopher, naturist, but one who sought to live his ideas in concrete, everyday experience. By subsuming the reader in Thoreau's day-to-day existence, his concerns come alive not as historical, in the years leading up to the Civil War, but as relevant to those seeking authenticity today. It’s a heady experience, being so caught up in another's life so effectively.Thoreau: A Sublime Life is written and constructed moderately well. Dan and Le Roy argue that Thoreau was no intellectual scribbling in the woods, but a radical dreamer who had it in him to try to bring down the state. By showing Thoreau as the fiery abolitionist, who helped slaves escape to freedom, the outlaw arrested for not paying his taxes in opposition to slavery and the Mexican War, the appreciator of other cultures, and the revolutionary, who met and agreed with John Brown in wonderful fluid art.A six-page ending essay by Michel Granger, a professor specializing in Thoreau’s life and work, discusses his political positions and philosophies. Granger makes a case for Thoreau’s status as a rebel that goes beyond the catchphrase of civil disobedience.All in all, Thoreau: A Sublime Life is gives a luminous light to one of America’s most stirring writers of conscience.",0,"['biography', 'environment', 'essays']"
Jason,https://www.goodreads.com/user/show/2220602-jason,5,"September 18, 2019","While this should probably not be a person's only exposure to Thoreau's life and philosophy, as a work of art it is sublime. It is lush, and colorful, and detailed and the layouts compel your eye to linger on every page. It's an impression of the man more than anything else, and as such it serves as an invitation for the reader to do their own research on Thoreau and his writing. Highly recommended!",0,"['biography', 'comics-and-graphic-novels', 'historical']"
Laura,https://www.goodreads.com/user/show/59029422-laura,3,"January 13, 2020","Creo que esta novela gráfica es una buena introducción al tema de la abolición de la esclavitud en Estados Unidos. Quizás se me queda algo corta de contenido, porque repasa la vida de Thoreau mostrando un par de escenas de cada año o situación importante, y podría haber aportado algo más. Los contenidos adicionales que hay tanto al principio como al final me parecen fundamentales para entender bien el contexto y todo lo que significa la novela gráfica y el dibujo me parece agradable.",0,[]
Kendra,https://www.goodreads.com/user/show/762743-kendra,3,"September 18, 2017","I know I don't like Thoreau, but I just really like art, you guys.",0,[]
Samantha Penrose,https://www.goodreads.com/user/show/946799-samantha-penrose,3,"April 7, 2018","Good, though rather sparse.",0,"['biographies-memoirs', 'graphic-novels']"
Nicole Clarkson,https://www.goodreads.com/user/show/8759072-nicole-clarkson,1,"April 15, 2021","God, I had such high hopes for this one. Sitting on the library shelf, it seemed like it would be similar to the graphic novel Monet, which I found fantastic. Let me preface this by saying I rarely give one-star reviews. It is very hard for me to dislike a book enough to give it the lowest designation. As a writer, that hurts my soul. However, there were critical mistakes made all around. The writing style was dull, but that might have been because the story was so sanitized of content and details that there wasn't any writing that could have salvaged the narrative. I've read actual accounts of Thoreau that aren't the children's-book version that makes him seem like America's Plato. This read like the latter and not the former, except the kids' book gets a better rendition than what was typed out here. Speaking of typed out, they didn't mind the rules of comic dialogue. The speech bubbles were out of order more than once or it was hard to designate which illustrated character was speaking. The artwork was fine, but no more than that. In the version for Monet, they used his impressionist style and actual imprints of his work within the comic illustrations. Thoreau is just a philosopher, if that. I can't tell fully from this book alone.",0,['graphic-novel']
G.,https://www.goodreads.com/user/show/6165102-g,5,"July 1, 2017","""I learned this, at least, by my experiment: that if one advances confidently in the direction of his dreams, and endeavors to live the life which he has imagined, he will meet with a success unexpected in common hours.""",0,[]
The Kekistani,https://www.goodreads.com/user/show/10888323-the-kekistani,1,"September 26, 2017","I do not think we shared much of anything with him other than abolition of slavery. His orientalism, his constant appraisal of primitive lifestyle defined by him as ""sublime"" and all the mysticism he loved, I do not support them at any level. I am a transhumanist, technophile, I can never bear to listen to the irrational rants of the anarcho-primitivists.",0,[]
AL أل,https://www.goodreads.com/user/show/3963139-al,5,"February 8, 2018","Massa curt per saber-ho tot sobre la seva vida. Però sí ens porta al Thoreau ""més real"" i ajuda a desmitificar el personatge, fins i tot als que fa anys que el llegim, que ""Amèrica"" ens ha volgut vendre, per desactivar-lo d'alguna forma. No és el mite de la no-violència ni tan civil ni tan anarquista (sí, llibertari, sí en pro de la resistència, sí advocat de la vida simple i de l'efecte que la natura té en nosaltres, i d'alguns perills de la modernitat). Cop fort a la societat d'aquella època i a la hipocresia de l'abolicionisme (hola, Lincoln). Ja sabíem que a Thoreau no el podem etiquetar de manera tan simplista, i aquesta biografia en forma de còmic ens ho torna a dir i es reforça amb la intro i la gran entrevista final. Molt fidel adaptació d'alguns dels seus textos. I molt d'èmfasi en la imatge i poètica visual, amb molt de silenci, pausa i natura entre tant de discurs, que crec que reflecteix molt com sentia i vivia aquest home.",0,['favorites']
Dmitrii,https://www.goodreads.com/user/show/37760210-dmitrii,3,"April 15, 2018","Beautiful artwork, solid print quality. Not being familiar with details of Thoreau's life, I learned a good amount from the comic and the essay that followed. As you can imagine, compressing 16 years of life into 76 pages of a graphic novel results in a rushed and disjointed narrative, which makes generous assumptions about reader's knowledge of the background. (Those not knowledgeable may find themselves frustrated by the lack of context.)",0,['beautiful-artwork']
Joshua,https://www.goodreads.com/user/show/30566738-joshua,3,"December 20, 2016","A quick bio of Thoreau's life. Its wonderfully illustrated, but it feels quite sparse on info. It seems that a certain level of knowledge is assumed going in to this one that I sadly did not have. I learned more from the post script than I did from the main body of work. A solid read, but it left me wanting more detail.",0,['graphic-novels']
Emily,https://www.goodreads.com/user/show/4760935-emily,4,"March 20, 2017",This is a graphic novel style biography of Thoreau. It argues that readers should get over Walden and focus more on Thoreau's later and more radical writings. I loved the illustrations but found them a little confusing. Maybe a timeline at the front of the book would have helped.,0,[]
Kathy  Olivos,https://www.goodreads.com/user/show/33902197-kathy-olivos,4,"November 20, 2016","Buena novela gráfica, pero disfruté mucho más la entrevista al profesor experto que aparece al final del libro. Tremendo personaje Thoreau.",0,[]
Wendy,https://www.goodreads.com/user/show/9857156-wendy,4,"January 29, 2017","A nice, quick read for what it was: an illustrated glimpse into the life of Thoreau.",0,[]
Tara Schaafsma,https://www.goodreads.com/user/show/2064052-tara-schaafsma,4,"August 26, 2017",Very beautiful book.,0,['graphic-novel']
Gayle Parker,https://www.goodreads.com/user/show/51691348-gayle-parker,3,"December 20, 2019",A graphic novel this is a biography of Thoreau. It is an interesting way to learn about a famous American philosopher and naturalist.,0,[]
Krystal,https://www.goodreads.com/user/show/1031334-krystal,3,"November 16, 2016",Made me want to take a walk in the woods. :),0,[]
Jeff B.,https://www.goodreads.com/user/show/95847300-jeff-b,4,"August 4, 2021","After decades on my TBR, I finally read Walden all the way through. While it was full of nuggets of wisdom, it was a lot - and I couldn't help but feel some kind of abridged version would benefit many readers. Upon review, there are two Thoreau-based graphic novels out there - this one and Thoreau at Walden. Much of the review for this book, as well as Thoreau at Walden will be comparing the two to help you choose the best graphic novel, if any, to pick up.1. These are both excellent graphic novels. I gave both 4-stars and, while there is some overlap, it wouldn't be too redundant to own both books. Thoreau at Walden focuses almost completely on his time at Walden and the origin and influence of Civil Disobedience while this book is more of a biography that contains a smaller part dedicated to his time at Walden. This book also shows his evolution from the origins of Civil Disobedience to supporting the violent methods of John Brown. Much of this book is about the abolitionist movement that Thoreau was a supporter of, as well as other parts of his life, presumably taken from his journals.2. Both books capture much of the serene, non-conformist, spirit of Thoreau, both are quick reads, and both books have excellent introductions and end notes.3. The art styles of each book are different. This book has a more realistic art style while Thoreau at Walden has a more cartoony style. You may want to check out samples of each to see which art style you prefer. I, personally, liked both art styles plenty.4. And, finally, both books have plenty of Thoreau quotes to capture his essence and get you started, but not enough for my liking. The man is so damn quotable. There are plenty of Thoreau quote books like The Quotable Thoreau or The Daily Henry David Thoreau: A Year of Quotes from the Man Who Lived in Season that would surely make a great companion to either or both of these graphic novels.Anyway, I enjoyed this graphic novel, as well as Thoreau at Walden, and recommend adding either or both to your library.",0,"['adaptations-and-retellings', 'anti-consumerism', 'graphic-novels']"
Monalisa,https://www.goodreads.com/user/show/125938987-monalisa,4,"February 8, 2024","“Thoreau. La vida sublime” es una novela gráfica que nos sitúa a mediados del siglo XIX e intenta condensar la vida y pensamientos del filósofo, escritor y naturalista estadounidense Henry David Thoreau.Me han gustado los dibujos y los colores, que resultan muy “otoñales” (marrones, verdes, ocres…) y que plasman la pasión y comunión que Thoreau sentía por la naturaleza. Así se inicia la historia, en 1845 el protagonista decide irse a vivir al bosque, en una cabaña que él mismo construye y donde vivirá dos años (experiencia que narraría en “Walden”, su obra más conocida). Bellas ilustraciones y poco texto, pero el suficiente para mostrarnos fragmentos de su vida y sus ideas más importantes. Encarcelado por negarse a pagar impuestos, que no reconoce el gobierno de la esclavitud e incita a la revolución, a Thoreau se le considera el padre de la “desobediencia civil” e influyó en otros “rebeldes” como Gandhi o Martin Luther King.Como complemento a la obra gráfica y valor añadido, destacan el prólogo, que sirve de introducción al filósofo y escritor, y especialmente la entrevista final a Michel Granger, profesor de literatura especialista en Thoreau y cuyas palabras resultan muy aclaratorias.Esta biografía en forma de cómic nos da solo una visión parcial de la vida y pensamientos de Thoreau, sin duda hay que leer su obra para conocerlo en profundidad, pero me parece un acercamiento muy interesante al autor. Y el efecto visual de la obra en su conjunto creo que se corresponde fielmente al sentir del protagonista.",0,[]
Cristina,https://www.goodreads.com/user/show/760135-cristina,4,"February 11, 2020","Last month I grabbed several graphic novels from the display at the library celebrating biographies and other historical stories told as comics. This one was short and the art is great, but the snapshot of Thoreau is very limited and obscure actually -- maybe his writing is difficult for me to understand, because there were several quotes included in the text and I really didn't get a great feel for Thoreau. The best part was the afterword by a Thoreau and Emerson scholar. It's a few pages pretty much debunking the content of the graphic novel that focuses on HDT's Walden Pond time (just two years and a few miles from his parents' house, who he lived with the rest of his life), and some on his philosophy that A. Dan calls ""civil disobedience"" in the foreword (which is also poorly translated from French, weird in this modern day of many talented translators.) The afterword claims HDT was apolitical, a writer and scholar more than anything, and got more attention in recent decades for his supposed non-violent stance that wasn't accurate. I didn't really know anything about HDT except he was a naturalist and beloved thinker, so it was all new to me. I appreciated learning about his abolitionist beliefs and activism (he did help slaves and spoke out about it in speeches.) He also abstained from paying taxes because he didn't believe in the government's use of the money for the Mexican War and slavery, but the afterword said those were small parts of his life.",0,[]
Jennifer,https://www.goodreads.com/user/show/22757106-jennifer,3,"May 13, 2024","I only vaguely knew Thoreau as a naturalist, so this was an interesting glimpse into a different side of him. An abolitionist, a philosopher, and...I guess you can call him a theoretical revolutionist? It sounds like he had a lot of opinions but did not necessarily act.Another review mentions that despite his ""solitude"" in the woods, his mother and sister regularly brought him meals and did his laundry. That...really taints the view of him as some romantic figure. TBH, he sounds like a rather privileged person that had the luxury to have very ""high minded"" thoughts and ""rebel."" I think it's important to recognize that while he was disdained some people as having an empty life, if one wants everyone to choose their own paths, you're not always going to agree with their choices. It doesn't make someone's life empty simply because they chose things you would not. Overall I would judge him as being a bit pretentious.The artwork suited this type of story, though it's not to my personal taste.",0,[]
Rgoldenberg,https://www.goodreads.com/user/show/29977167-rgoldenberg,3,"May 22, 2019","I especially enjoyed A-Dan's artwork, specifically the New England landscapes, reminiscent of watercolor paintings. I found the disjointed story line a bit simplistic and elementary. The essay included after the graphic story, by Thoreau scholar, Michael Granger, was highly insightful. Granger places Thoreau's life and ideas in historical context. He argues that the traditional image of Thoreau as a ""non-violent"" ""wise man,"" is a cliche, pointing out that some of Thoreau's speeches support armed resistance, especially concerning overthrowing the institution of slavery. Granger concludes that it would be more accurate to call Thoreau a ""rebel"" than a ""civil disobedient"" (which is a 20th Century label). Thoreau's defense of the rebel of John Brown testifies to that, an episode which is briefly depicted in the graphic biography. I would recommend this work because it aims to debunk traditional or simplistic views of Thoreau, forcing the reader to see him in a new light.",0,"['graphic-novels-read', 'nonfiction-read', 'philosophy-read']"
Burt,https://www.goodreads.com/user/show/286882-burt,5,"February 17, 2018","Thoreau: A Sublime Life, Dan and LeRoy, nbm Graphic Novels, 4. I think I have an unbroken record of never finishing a single book I was supposed to read in high school. I was OK with C's on book reports. Hey, I was 17! I got a job as an elevator operator in a hospital one summer and, after visiting hours, when things calmed down, I had about four hours per night. The books I read that summer were Moby Dick (unabridged), War and Peace (unabridged), and Thoreau's Walden and Essay on Civil Disobedience. Three books that changed my world view (at age 17).My Number One Daughter-in-Law gave me graphic novel for Christmas, and what a marvelous gift it is. This Thoreau is an absolutely beautiful biography. I like the minimalist style of art and minimalist use of words. If you are looking for a bio that hits all the high marks of Thoreau's philosophy with marvelous art, then this is for you.",0,['graphic-stories']
Asier,https://www.goodreads.com/user/show/22081076-asier,3,"January 2, 2017","Henry Thoreu (Concord, Masachusets, 1817). Idazle, filosofo eta naturalista. Antiesklabista ezaguna, desobedientzia zibilaren eta kontzientzia objezioaren aita. Neurri batean, baita ekologismoaren oinarriak ezarri zituztenetako bat ere. Gizakiak naturarekin harreman zuzenean bizi behar duela aldarrikatzen zuen, kontsumismotik eta kapitalismotik ihes eginez. Komiki honetan bere biografiaren printza batzuk jasoko ditugu, eta bere bizitzako ibilera horiei esker, pentsalari honen ikuspuntu bitala hobeto ulertzeko oinarri bat izango dugu. Hala ere, oso modu xumean gauzatzen ditu helburuok; liburua labur eta azalekoegi gertuta zait. Horregatik, 3 izar ipini dizkiot; bestela, 4 ere izan zitezkeen. Gustatu zait.",0,[]
Jimina Sabadú,https://www.goodreads.com/user/show/36437458-jimina-sabad,3,"July 24, 2017","Cuando era pequeña tenía por casa varias biografías de santos en comic. Entre ellas, la de la vida de Saulo de Tarso, que narraba su conversión. Era un tebeo sencillo de inspiración franco belga (eso pienso ahora sin tenerlo delante) que te acercaba a las grandes historias de la Biblia. Pues este comic es así, pero con Thoreau. Para un adulto o para alguien que esté muy familiarizado con el personaje se puede quedar corto, pero para un primer acercamiento es didáctico y entretenido. Más allá de esto, me ha encantado el dibujo, en especial los paisajes y el color. El prólogo y el epílogo también son destacables (la mayoría de las veces tienen 0 interés). Una lectura entretenida y ágil antes de ponerse con Walden, por ejemplo.",0,['bios']
YingYu  Chen,https://www.goodreads.com/user/show/18934307-yingyu-chen,5,"April 22, 2018","I have read many books about Thoreau for younger readers, and this is by far the best if I should only pick one. In addition to the delivery of graphic, the coloring transcends the atmosphere and the words are precisely what I am looking for— not the 19th century imitation, not the exact wording from Thoreau, and of course not cute and floppy as if the readers are imbeciles.With the afterwords and supplementary pictures, this could be a classic if one would like to read about Thoreau and his ideas and how a person can keep influencing others by words and actions by pursuing spiritual freedom for all.",0,['a-book-a-day']
Alex,https://www.goodreads.com/user/show/55013722-alex,3,"July 2, 2017","Μεγάλο μέγεθος, έγχρωμο στις 100 σελίδες, με απαλό σχέδιο και σχετικά λίγο κείμενο που βοηθά να ξεδιπλωθεί καλύτερα ο χαρακτήρας της προσωπικότητας που διαπραγματεύεται, όσο αυτό βέβαια είναι εφικτό μέσα από μόλις 80 σελίδες κόμικ. Παρόλο που τεχνικά και θεματικά ανήκει στην κατηγορία BD βιογραφιών, κυλά πολύ ομαλά και γρήγορα, δίνοντας σου τόση πληροφορία ώστε να ψαχτείς να μάθεις παραπάνω. Ούτε σε αφήνει στεγνό, ούτε σε μπουκώνει με πολιτικολογία, αφού εστιάζει στον φυσιοδίφη Θορώ πρώτα απ'όλα.",0,['european-comics']
Larry Smith,https://www.goodreads.com/user/show/4884507-larry-smith,4,"September 9, 2021","This is a graphic novel (actually a biographic portrait) of American Transcendentalist Henry David Thoreau. It's interesting to see Thoreau in these visual images of him at key points of his life. There is a heavy focus on the public political sides of his life and making social stands, such as his involvement with abolitionist John Brown. Not much on his spiritual side, but adequate though reductive biographic detail. It can be read in one sitting and offers enjoyable insights into the man and his achievement.",0,[]
Jessika,https://www.goodreads.com/user/show/1166992-jessika,5,"September 4, 2022","I randomly stumbled upon this at my library, and I'm so glad. This was a gorgeously done graphic biography. While I don't necessarily agree with Henry David Thoreau, I'm still a big fan of his writing/philosophy. I wouldn't call this a definitive biography, by any means, so if you are looking for an intro to HDT, this probably isn't the best place to start. However, those who are more familiar will certainly enjoy this. I, for one, loved this and absolutely need a copy of this for my own shelves.",0,"['biography', 'favorites', 'graphic-novels']"
Ashley,https://www.goodreads.com/user/show/1163963-ashley,2,"March 28, 2023","I like that this makes Thoreau's philosophy more accessible; however, overall, it's a pretty mediocre book. Much of the text is direct quotes from Thoreau's writing, and that's great, but the rest of the writing—especially the dialogue in the beginning—came across as very artificial. The text could also use a proofread (""oldtwon"" and using ""payed"" instead of ""paid"").The worst thing, though, was the inside of characters' mouths being GRAY. It's surprisingly disturbing. Please pay your colorist the extra bucks to color the inside of the mouths, too.",0,"['library', 'read-in-2023']"
Emily,https://www.goodreads.com/user/show/6943083-emily,3,"May 4, 2019","I liked this graphic novel well enough. It was a quick read and I thought the scenic art was done really well. Going into this graphic novel, I didn't know a whole lot about Thoreau. I think the main point of this book was to clear up any misconceptions about his personality, but I've never really read anything about him, so there were no misconceptions to clear up. That said, I got to learn a little about who he was as a person, and now I want to go and read more of his work.",0,[]
Joanne,https://www.goodreads.com/user/show/7099925-joanne,3,"September 19, 2020","Struggled a bit with this one on kindle. The text was very small, especially the quotes set in rounded script font. The panels did not pop out cinematically as expected on a “great on kindle” book. Too bad, too, as there were nice open transitions as Thoreau went on his nature treks. That said, expect decent comic-strippy art with a good overview and encapsulation of HDT’s libertarian origins and philosophies...just enough to make you wish he was on the 2020 ticket!",0,[]
Roger Gaboury,https://www.goodreads.com/user/show/11317903-roger-gaboury,4,"February 15, 2021","The creators tackled an ambitious project here - presenting Thoreau as more than a one-dimensional civilly disobedient character. They succeeded in that front. I wish they could have done a little more with the graphic novel storytelling format without the need for many extra pages of exposition. I went in thinking this may be a good intro to one of my favorite literary/philosophical heroes, but it would be best for Thoreau fans and aficionados.",0,[]
Hannah,https://www.goodreads.com/user/show/6334281-hannah,5,"January 23, 2018","This is a really phenomenal book. At first glance, from the binding it seemed like perhaps a younger child's read. However, after reading, I believe it could be read into early middle school. It's gorgeously illustrated, covers deep and thoughtful themes, and it's a biography that's conveyed in a new and interesting way! Excellent.",0,['favorites']
Nicky,https://www.goodreads.com/user/show/2044642-nicky,5,"February 27, 2018","This is a beautiful and smart book, and I am considering using it for my Writing Nature course. It’s a good narrative starting point for thinking about Thoreau and his life, and I was surprised that it also had some supplemental material in the back (not to say that I agree with everything they say in it, but it’s a start).",0,[]
Anna,https://www.goodreads.com/user/show/65039782-anna,3,"November 11, 2019",Una primera aproximación a la vida y el pensamiento de Thoreau. Dirigida a aquellos que conozcan poco del filósofo y con el objetivo de abrir el apetito para conocer más de este pensador tan contemporanio.Las ilustraciones me han encantado pero me ha fallado un poco la ejecución de la historia. Bastante fragmentada y poco fluida.,0,['recommended']
Laura Kisthardt,https://www.goodreads.com/user/show/21875598-laura-kisthardt,3,"September 5, 2021","I enjoyed this graphic memoir. There were some pages with beautiful illustrations and simple storytelling. Occasionally the author/illustrator included panels without any text. I think those pages powerfully conveyed silence in nature. However, overall I would have liked more text woven into the panels because I had a hard time following the different phases of Thoreau’s life.",0,[]
Chris Schneider,https://www.goodreads.com/user/show/4230992-chris-schneider,4,"July 24, 2023","Well paced graphic novel with typical but effective artwork. It illuminated some aspects of his life I was not aware of, such as his contentious, two-sides-of-the-same-cause relationship with John Brown. It also highlights his stubbornness to live as he sees fit, even at the cost of his health (or, obviously, his freedom).",0,['graphic-novels']
S,https://www.goodreads.com/user/show/28186100-s,3,"July 28, 2017","This was a Thoreau comic ""Cliffnotes."" It was just enough information in the comic to get a general idea of Thoreau, without ever really going into any depth. The Forward and Epilogue helped add substance, and the illustrations were good. I almost want to read Walden now. 3*",0,[]
Mark,https://www.goodreads.com/user/show/57396123-mark,5,"November 20, 2017","A brief look at the world of Henry David Thoreau. The graphic presentation is simply masterful. The six page afterword by a noted Thoreau ""expert"" is worth your while by itself. It helps to shed light on what you have just read.",0,[]
Abe Something,https://www.goodreads.com/user/show/1131766-abe-something,5,"December 24, 2017",What does it mean to be or to do good? What is the role of a citizen who disagrees with the state?Can we each follow the path that best suits us and find liberation?Can we separate enterprise and earnings from living a fulfilling life?,0,[]
Connor,https://www.goodreads.com/user/show/38382028-connor,3,"September 17, 2021","This is not a full biography, but snapshots of Thoreau's life. As someone who knew absolutely nothing about him, this was a decent introduction. It succeeded in making me interested me in learning more.",0,[]
Silvana Monsorno,https://www.goodreads.com/user/show/17753516-silvana-monsorno,5,"July 26, 2024","Adorato perché è uno degli argomenti che mi fanno battere il cuore. Sono proprio felice di averlo letto prima di iniziare con i veri e propri manoscritti di Thoreau come ""Walden"" o ""Disobbidienza civile"".",0,[]
Dantanian,https://www.goodreads.com/user/show/10166100-dantanian,4,"September 23, 2017",Inspiring fellow.,0,[]
Theresa,https://www.goodreads.com/user/show/54607629-theresa,2,"December 1, 2017",The story was confusing and hard to follow. The graphics were okay but not good enough to make up for the lack of a story.,0,['nonfiction']
Jeffrey,https://www.goodreads.com/user/show/13466246-jeffrey,4,"December 13, 2017",A bit of a deeper look into the things Thoreau did and wrote.,0,[]
T.B. Lutz,https://www.goodreads.com/user/show/66937725-t-b-lutz,3,"March 1, 2018",I,0,[]
Gerardo Gatica,https://www.goodreads.com/user/show/62538973-gerardo-gatica,3,"October 17, 2018",Breve resumen de la vida de Thoreau.,0,[]
Nathalia,https://www.goodreads.com/user/show/11621892-nathalia,5,"November 28, 2018",A lovely homage to one of my favorite writers/philosophers.,0,[]
Anne,https://www.goodreads.com/user/show/1163458-anne,3,"December 27, 2018",Short visual bio of Thoreau.,0,[]
Kyle,https://www.goodreads.com/user/show/101952613-kyle,3,"January 19, 2020",Meh. A little confusing with jumping back and forth in time. Did learn quite a lot about Thoreau. C,0,[]
Dave Schaafsma,https://www.goodreads.com/user/show/269235-dave-schaafsma,4,"August 16, 2017","Thoreau: A Sublime Life is a short, evocative comics biography by French team, writer Maximilien Roy and A. Dan (Daniel Alexandre). It’s not a mere chronological biography—it’s too short for that—but even it were twice the length they wouldn't have been interested in that. What they want to do is create a comics portrait of Thoreau through images and ideas, snapshots more than film, poetic images more than an in-depth philosophical biography. It’s their image of Thoreau. I know Thoreau’s work, or did, and I bet most of you are familiar with him and can say a few things about him. Walden, “On Civil Disobedience.” I have a picture book of him called Henry (in part because I have a son, Henry) that I like, too.This bio of Thoreau features some quotations from him with which I was unfamiliar. For instance, Thoreau taught for a short time in the Concord School. He hated the regimentation, the required discipline, so he schooled kids in his home, with his brother: “We came up with new approaches to education, outings in nature, more active participation with students, no more corporal punishment.” I’d like to know more about his approach, but we only get this glimpse. But you can build a whole educational philosophy based on that glimpse!“I just want everyone to explore their own path.”And on the environment and man’s historical ignorant rapacious use of it: “If a man walks in the woods for love of them, for half the day, he is in danger of being a loafer; but if he spends his whole day as a speculator, shearing off those woods, and making the earth bald before her time, he is esteemed an industrious and enterprising citizen.”“Wanting to be famous means wanting to be contaminated.”He read as deeply into Buddhism and Hinduism as Christianity. “The Brahmins understood that possessions end up possessing us.”Thoreau was more spiritual than political, in general, though he was adamantaly opposed to slavery, he hated the US-Mexican War, and he wouldn’t pay taxes to a government that thrived from such activities. He was also an anarchist of sorts, who preferred the road less travelled and improvisation to authoritarian structures. He was an ecologist, and environmentalist, and we need him again, as always.Michael Granger’s short essay on Thoreau completes the book, which I liked very much. The art from A. Dan, who studied biology and ecology, is great.",33,"['environment', 'gn-bio', 'philosophy']"
George Ilsley,https://www.goodreads.com/user/show/4003368-george-ilsley,3,"December 14, 2022","First, this was originally produced in French. It's interesting how many biographical graphic novels are produced in Europe about cultural figures in the U.S. — and they do such a good job of it.Thoreau is a writer who is often romanticized, and this book does not avoid that tendency. The essay at the end, by Professor Michel Granger, provides more insight and background. The famous cabin on Walden's Pond, for instance, is usually described as ""secluded"" but was only a few miles from the family home—the essay does mention that, but when Thoreau is portrayed as living a life of freedom and independence at his cabin, it goes unsaid that his mother and sisters were delivering meals and doing his laundry. So much for living outside the structures of society.Thoreau remains a huge influence for his idealistic approach to nature and living in freedom and splendid isolation. Romanticizing such a writer, one who never really left his parents' home but is held up as a model of independence, gets on my nerves.The best part of this book is the essay at the end.",16,"['biography', 'graphic', 'history']"
Lauren ,https://www.goodreads.com/user/show/1291915-lauren,4,"July 21, 2016","So much more than Walden...The subtitle A Sublime Life is an apt choice here, as the book veers into hagiography on several occasions. I did appreciate the deeper context and the glimpses into other parts of Thoreau's life: his dissidence and short incarceration for not paying taxes (The money goes to slavery and wars with Mexico - why would I pay for that? he asks the police chief), his meetings with abolitionists and ties to John Brown, and more about his transcendentalist personal philosophies.John Brown's execution after Harper's Ferry raidThe book concludes with a critical essay on Thoreau, and is well worth the read.",7,"['bios-memoirs', 'graphic-sequential-art']"
