user_name,user_url,rating,date,text,likes,shelves
Joanne,https://www.goodreads.com/user/show/7099925-joanne,3,"January 18, 2021",I love a good Beatle book and this one was a fun hybrid of text/scrapbook and comics. Looks like various artists took on different chapters of Beatle history. Not too terribly deep; I don't think read anything I didn't already know. But I liked that it covered their entire history and not just the sad stuff at the end. Enjoyed reading while listening to Anthology records.,0,[]
Tori (alwaysbookphoenix) Kisamore,https://www.goodreads.com/user/show/6498909-tori-alwaysbookphoenix-kisamore,5,"March 14, 2019","I received this as a free eARC from NetGalley in exchange for my honest review! I am IN LOVE with this! I am already a huge Beatles fan so this little graphic novel made my heart so happy. The illustrations were beautiful and it really helped me visualize the Beatles in their prime and made me just appreciate them more. I also listened to the ""Yellow Submarine"" record while listening to this. Perfect combination.",0,[]
Amy,https://www.goodreads.com/user/show/5738000-amy,4,"October 7, 2019",The charm of the Beatles outweighs the horrendous editing and repetitiveness.,0,['library-reads']
Valérie Fitoussi,https://www.goodreads.com/user/show/84512628-val-rie-fitoussi,5,"June 5, 2024",Je ne me lasse jamais de lire sur les Beatles ou de les écouter ! Cette bande dessinée relatant leur vie est magnifique. Chaque étape de leur vie est dessinée par un artiste différent. Génial !,0,[]
L,https://www.goodreads.com/user/show/31937076-l,5,"April 16, 2016","5/5The Beatles in stripvorm es el sueño de toda beatlemaniática. Conjunto en algunos cortos y otros tantos eternos capítulos, cuenta la historia de cómo nació esa banda pop tan trascendental (para algunos) de 1960. Desde el primer momento en que Paul versión fetus se topa con John Lennon en un concierto al aire libre que lo deja impresionado. Uno de los momentos más especiales de la banda.La historia está ""narrada"" de una manera muy peculiar y original, por medio de cómics y también texto. Sobretodo es muy informativa, por lo que, si deseas conocer al grupo con más profundidad, es una lectura perfecta. He llegado a saber mucho más de su historia y mi parte favorita de todo, sobre su música. En algunos capítulos se centran en canciones o álbumes, y si escuchas dicha canción a la vez que lees su historia, la experiencia se hace mucho más especial.No sólo se centra el libro en los Beatles sino también en las personas y estilos musicales que los influyeron. Así mismo se encuentran documentados lugares y fechas, y todas las personas que pusieron su granito de arena para crear la increíble banda que fueron en '60-'70.Aun así, tengo que admitir que algunos capítulos de la historia me parecieron aburridos y complicados. No sé si será por el idioma en el que lo leí, pero a veces simplemente me saltaba tanto texto y leía su resumen por medio del cómic al final. Eso también lo puede hacer repetitivo: que el cómic es simplemente una manera más rápida de leer la historia entera.En contradicción a todo lo dicho anteriormente, no puedo evitar darle sus 5 estrellas. Me emocionó, me entretuvo, me enamoró y me dejó con una bonita sensación en el estómago. Too much feelings, too much music.Reseña original del blog allraregirl.",0,['dutch-readings']
Laura,https://www.goodreads.com/user/show/291560-laura,3,"October 27, 2022","Just something I saw on Hoopla and previewed to see if it was OK for my Beatles-obsessed son (short answer yes, of course there’s sex, drugs, and rock n’ roll, but he’s read broadly about the lads’ influences).I didn’t love some of the artists’ styles, but some were lovely. Lots of fun trivia, but nothing new for established fans.",0,[]
Sandrine Aufildesmots,https://www.goodreads.com/user/show/31393489-sandrine-aufildesmots,3,"September 8, 2018","La qualité du texte laisse à désirer (il est dit à la fin du livre qu'une grande partie est carrément prise sur Wikipédia) et il y a des répétitions, mais le livre reste très instructif et intéressant pour ceux qui veulent apprendre à mieux connaître le groupe !",0,[]
Samantha,https://www.goodreads.com/user/show/2373826-samantha,3,"July 21, 2019","If you are a fan of the Beatles, this will be fun to read. There were only a few things that I didn't already know, and parts repeated itself which made it a tedious read. But I enjoyed seeing different artists tell parts of the band's story.",0,"['non-fiction-graphic-novels', 'published-in-2018']"
Kim,https://www.goodreads.com/user/show/52685062-kim,3,"March 6, 2018","**3,75/5. Format intéressant. Alterne entre textes et images. J’aurais aimé avoir toujours le même illustrateur, même si ça amenait de la variété. Renferme beaucoup d’informations!",0,[]
Brittany,https://www.goodreads.com/user/show/1270609-brittany,3,"October 2, 2019","How I Came to Read This Book: A random pick-up at the library.The Plot: The Beatles story is told in about two dozen different comic chapters, interspersed with contextual historical background before each graphic novel portion (and some random asides, like lyrics and weird fun facts told at the end). Each comic is crafted by a different artist who all give the group very different visual treatments. Everything from the Quarrymen to touring in America to Yoko Ono are covered here - including life after the band broke up. The Good & The Bad: I have no real feelings about this book either way, so three stars it gets. It's a breezy skate through various key chapters of The Beatles' careers, some more relevant than others (the 'Paul is Dead' section, while amusing and something I'd never heard of before, didn't really seem as critical in the grand Beatles' lore). There were certainly some artistic interpretations I enjoyed reading more than others, but in general the comics were pretty coherent and interesting. At times they overlapped a bit too much with the introductory chapters, to the point where I often skim read or only read part of the contextual intros, so as not to ""spoil"" the comic bits. I'm not sure what complaints people would really have - I'm just kind of indifferent! This was an enjoyable enough fly over of the history of the greatest band of all time.The Bottom Line: A creative if not wholly complete tribute to The Beatles. It may not be satisfying for the diehards out there, but I enjoyed it. Anything Memorable?: Lots of crazy facts picked up along the way. The Beatles were the first band to ever play stadiums in the U.S. They refused to get back together for a charity reunion concert for $230M. 2019 Book Challenge?: Book #41 in 2019.",0,"['graphic-novel', 'music', 'nonfiction']"
Christine,https://www.goodreads.com/user/show/82569260-christine,2,"December 12, 2018","This is a comic book that is a nonfictional account of the Beatles forming and rising to fame. It begins with how John, Paul, and George meet and, along with some other friends, begin the Beatles. It shows how they develop as a band, their popularity (Beatlemania), and ends with their Shea Stadium concert.Some good points about this book are how it sticks to nonfiction and does it in a linear way in a graphic novel format. I think that is an interesting way to get that information across to younger audiences. However, I found many distracting qualities in this book that prevented me from really liking or enjoying it. This graphic novel is an apparent collaboration of various authors and perhaps various writers. At some points it reads just like a memoir with actual photographs and then goes off into illustrations recreating events or. conversations. Sometimes the story will leave off on one point, only to have it picked up and reiterated on the next page, which made it feel that it lacked editing. Also, I found it distracting to have several illustrators with different style thoroughly the book. Sometimes you can’t quite recognize the characters of the Beatles. I am a big fan of the Beatles and have read books about the band in the past so I was going into this book intrigued by the idea of a Beatles comic book, but I was disappointed.Thank you Netgalley for my complimentary copy in return for my honest opinion.",0,"['2018', 'biographies', 'graphic-novel']"
Stephanie Bange,https://www.goodreads.com/user/show/11703149-stephanie-bange,4,"March 25, 2022","An intriguingly formatted biography...This history of The Beatles, from their roots to their post band activities, is divided into 23 short chapters, with information told twice in each chapter. First it is delivered as text with primary source materials such as photographs and song lyrics that highlight key point in the band's evolution. The same information is then shown in graphic form, usually as an incident or series of incidents that give details and insight into that same time period. Text is clear and straightforward information, with little commentary or opinions regarding the actions of the members of the band. Each chapter of graphic information was created by a different graphic artist, so styles range widely. In some chapters, members of the band are easily identified, others take a bit more time to determine who is who. At first, this method of delivering the same information twice confused this reader. Why deliver the same info twice? Why not include other incidents? Why not interweave the two? The text is solid enough to stand on its own for short reports for students. The graphic portion cannot stand alone to be read.Beatles fans will love this book. Useful for simple high school reports, but with the advisory that this does include use of drugs by band members because it influenced their musical path. Recommended for grades 9-adult.",0,['graphic-novel']
Wayne McCoy,https://www.goodreads.com/user/show/4054541-wayne-mccoy,3,"February 25, 2022","'The Beatles in Comics' by Michels Mabel and Gaet's is a history of the supergroup in essay and comic form.From the founding of The Quarrymen and the early band members to the final breakup of the band and beyond, the history of band is told. Along the way, lots of lesser known facts are featured. A favorite chapter was about Astrid Kirchherr, the early photographer of the young band in Hamburg.There are a series of essays followed by short comics. The short comics repeat the essay. I would have preferred one or the other, but not both. The art is by different artists and some is better than others. It was still a fun read and a great way to learn about (or in my case, revisit) this great band.I received a review copy of this graphic novel from NBM Publishing and NetGalley in exchange for an honest review. Thank you for allowing me to review this graphic novel.",0,"['graphic-novels', 'non-fiction']"
char,https://www.goodreads.com/user/show/86318384-char,3,"March 16, 2022","i would best recommend this to an extremely new beatles fan, and even more for new beatles fan around the ages of 13-16. not exactly riddled with factual inaccuracies, but points of information so simplified they come off as incorrect (with a few exceptions of stuff that’s why off the mark). art ranges from passable to straight up bad. and most of it just restates what you’ve already read in the standard, non-comic, sections of the book. but i managed to finish it, learned a few new things, and definitely could be useful to some, so three stars it is.(beatles book journey: book 1 {or three if you count the photography books idk}. borrowed from my university library)",0,['beatles-books']
Don,https://www.goodreads.com/user/show/5251183-don,1,"September 23, 2024","Lame and hokey. Some information is not true. Artwork is second-rate. Whoever did research for this did not do a very thorough job and really should have consulted someone more knowledgeable. Read other better sources rather than this if curious about The Beatles!For Example:Page 84: All I’m Losing was never a Beatles song (maybe meant All My Loving)? Page 90: Four Boys In The Wind? This is the first time I ever heard that phrase. Maybe Four Lads From Liverpool?Stopped reading because of the continual errors. For something that was supposed to be informative, IT WAS LAME AND VERY MISLEADING.Deserving of a 0.5 star.",0,[]
David Germain,https://www.goodreads.com/user/show/65266936-david-germain,2,"April 19, 2019","Je viens de terminer la version française chez Petit à petit et j'ai trouvé ce bouquin décevant. Il ne s'agit pas ici d'une bd de type ""roman graphique"" , mais d'un recueil de vignettes de 3-4 pages, chacune sur un sujet précis. Chacune des vignettes est introduite par un texte écrit pour la mise en contexte, et les quelques pages dessinées n'apportent rien de plus, que de la répétition. De plus, le ton dans les texte est trop familier, avec un un jangage français avec jargon.Bref, selon moi c'est navrant.",0,[]
Rigoberto Vega,https://www.goodreads.com/user/show/66207721-rigoberto-vega,4,"May 5, 2020","I felt like I was reading and seeing a detailed timeline of the life and career of the Beatles. Each chapter does a great job giving you a short summary of what was taking place at the time with photographs and some writing before each comic section. One of the things I disliked was the lack of psychedelic imagery because the Beatles were so involved in 60's drug culture, that it feels like a big missed opportunity for the artist involved. Still, I liked the graphic novel regardless of the minor nuisances here and there.",2,['graphic-novels']
Maria Rowe,https://www.goodreads.com/user/show/23376453-maria-rowe,2,"May 11, 2020","I enjoyed the variety of illustrators but the book was very disjointed. Each chapter consists of a few pages of writing, then a comic. But the writing and comic just repeat each other. It was really repetitive, and I started to skip the written pages and just read the comics.Really needed some editing. Plus, there were some errors in it such as saying there was just a few years in between McCartney getting the MBE and being knighted: that was actually several decades.The illustrations overall ranged from great to ok (a few of the comics I couldn’t tell who was who).",0,"['beatles', 'comics', 'music']"
Raven Terry,https://www.goodreads.com/user/show/45368700-raven-terry,5,"November 24, 2019","Thanks NetGalley for this ARC, in exchange for an honest review... First, this book is worth just for the photos alone, the artwork in addition to that is just damn amazing. There is literally no such thing as too much Beatles, it was fun to rehash the facts I knew and learned a couple of new things as well... I truly enjoyed it, especially the tickets at the end, classic and fun. It truly makes me wish that i’d been alive for it! Incredibly fun read.",0,[]
Brendan,https://www.goodreads.com/user/show/17682356-brendan,4,"March 5, 2020","This was a fun little book with chapters about stages in the life of the Beatles interspersed with some panels depicting an event from that time. There’s some fun facts in here even for someone like me who already knows a lot about the band. Some of the artists are more interesting than others, and the comic panels are where the real draw is in this book. Still, one I’d recommend to Beatles fans as it’s a unique take on the history of the band.",0,[]
Sheri S.,https://www.goodreads.com/user/show/17511149-sheri-s,3,"July 1, 2019","This is a great overview of how the Beatles came together as well as their history before their ultimate dissolution. As someone who didn't know a lot about the Beatles before, I feel like I am well informed. The chapters begin with a brief amount of text followed by comics that explain the text. I enjoyed the book and now, please excuse me, while I go listen to a few of their songs... :)",0,[]
Jiyun,https://www.goodreads.com/user/show/84648558-jiyun,3,"August 9, 2019","I think the book covers lots of details about The Beatles--I heard that they were the most famous band group once--, but there were some confusing points in this book since I didn't know anything about The Beatles, and how they look like. The ways of drawing characters changed too often that I couldn't see who's who in the comics.",0,[]
Matthias,https://www.goodreads.com/user/show/44647098-matthias,3,"March 28, 2021","Interesting summary of the Beatles career path and their most important moments/songs. You won't learn many new things about them, if you've already other books about them. But I liked (with a few expections) the art style of the comics and it gives a good overview over their career (especially for new fans).",0,[]
Alia,https://www.goodreads.com/user/show/136170962-alia,4,"June 13, 2022","I really loved it!! Fast and easy read but pretty cool learning a lot of stuff that u wouldn’t find on Wikipedia or something. The art style I loved, different artists created different chapters of the book which was cool and unique. There were some redundancies; the written pages didn’t coordinate well with the actual comics but it was still very enjoyable",0,[]
Julia,https://www.goodreads.com/user/show/68256986-julia,,"December 28, 2022","Ein interessanter Überblick der Entstehung und des Aufstiegs der Beatles. Die Struktur, kurzer Text, dann graphic novel zu dem gerade im Text vorgestellten Inhalte, und so weiter, fand ich ungewöhnlich und etwas störend für den Lesefluss, ermöglicht aber Platz für zusätzliche Details und Fotoabbildungen.",0,[]
Daniel,https://www.goodreads.com/user/show/10129217-daniel,3,"May 17, 2019","Entertaining and informative graphic novel bio of the Beatles. Some very good info with some surprises, and ultimately a very ""Hunter Davis"" like kind of work, respectful and protective of the band's legacy. The book gives proper respect to George Martin and Brian Epstein.",0,[]
Elizabeth P,https://www.goodreads.com/user/show/1764653-elizabeth-p,2,"June 29, 2019","I was interested to read about the Beatles. The maddening thing about this book, though, is that it has a short factual account in the Beatles' history and then that exact same account is told in graphic novel format. What would have been enjoyable in either format became annoying because of the duplication. It was okay but I was hoping for better.",0,"['adult', 'graphic-novels']"
Jye,https://www.goodreads.com/user/show/5454444-jye,4,"September 21, 2020","Didn’t really tell me anything that I didn’t already know, but it was fun reading through the Beatles’ career and stopping after each chapter and watching the matching footage on YouTube when I could.",0,[]
Ricky Kimsey,https://www.goodreads.com/user/show/22534906-ricky-kimsey,,"June 6, 2022",A Beatles Graphic NovelThis graphic novel details the career of the Beatles from their beginnings in Liverpool to their final album.This is great if you're both a Beatles and comics fan. Everything in the book is true as far as my knowledge of the band goes.,0,[]
Speedyfat,https://www.goodreads.com/user/show/161120347-speedyfat,3,"June 5, 2023","OK. BD écrite sur un ton ludique, retranscrit la carrière des Beatles, les dessins sont sympas. Par contre je pense que le sens aurait du être inversé : mettre le long texte après les images ! C'est très confusing. Je n'ai évidemment pas retenu grand chose 🤡",0,[]
Comics Alternative,https://www.goodreads.com/user/show/51636519-comics-alternative,4,"December 6, 2018",http://comicsalternative.com/episode-...,0,[]
Ron Bailey,https://www.goodreads.com/user/show/14733787-ron-bailey,3,"March 22, 2019",Very fun brief overview of the Beatles history despite some typos and some inaccuracies most Beatles fans know.,0,[]
Rachel ,https://www.goodreads.com/user/show/65147473-rachel,4,"January 24, 2020",I really enjoyed this! An interesting new way of presenting The Beatles story. Loved the use of different artists to represent different stages of the story ☺️,0,[]
Andréa,https://www.goodreads.com/user/show/8376001-andr-a,,"March 12, 2020",Note: I received a digital review copy of this book from the publisher through NetGalley.,0,"['arc', 'british-isles', 'digital']"
Tina,https://www.goodreads.com/user/show/917047-tina,4,"April 27, 2020","The Beatles story told through very cool illustrations. A tiny nitpick, when mentioning that Sean Lennon was born in October of 1975, they failed to mention that he was born on his father's birthday!",0,"['2020', 'british', 'grahic-novels']"
Toni,https://www.goodreads.com/user/show/106916167-toni,5,"February 14, 2021","Ich bin großer Beatlesfan und hab alles an diesem Buch geliebt!! Die Comics, die kurze geschichtliche Zusammenfassung und die interessanten Facts sowie die kleinen eingebauten Scherze!",0,[]
Liz Murphy,https://www.goodreads.com/user/show/50209711-liz-murphy,2,"October 10, 2021","There were some neat facts, but for the most part I just felt kind of meh about it. I liked the different illustration styles in each section.",0,['2021-we-be-book-n-reads']
Andrea,https://www.goodreads.com/user/show/84533222-andrea,4,"January 25, 2023",Informativo pero algo caótico.Que cada capítulo tenga a diferentes ilustradores es una decisión magnífica.,0,[]
Evan Whitlock,https://www.goodreads.com/user/show/139082728-evan-whitlock,5,"June 2, 2023","Super interesting read. I learned lots of things I didn't know, and read some things I did. I enjoyed that it was a mix of a traditional book and a graphic novel.",0,"['graphic-novel', 'non-fiction-read']"
Melissa Lee,https://www.goodreads.com/user/show/15977297-melissa-lee,3,"May 27, 2020",The Beatles in Comics! is a graphic novel telling the rise and breakup of the Fab Four. Each chapter begins with a paragraph on a certain era of The Beatles career and is illustrated by different artists. It was interesting how each artist depicted their sections and I enjoyed re-visiting the biography of one of my favourite bands. However I did find it quite repetitive and decided on a 2.5 rating.,0,"['british', 'cool-covers', 'graphic-novels']"
Ella Schilling,https://www.goodreads.com/user/show/88289325-ella-schilling,3,"November 4, 2020","Quite hilarious how many inaccuracies there are. Here are some highlights:- ""My Ronnie"" lies over the ocean- On July 6, 1957, John performs with a nice full-size Martin cutaway, in a natural finish- Paul receives a guitar for his 14th birthday- ""All My Losing"" I will send to you- Elvis and his manager Tom Palmer- ""Yesterday"" is the third song on the album Help!- The Beatles attended Brian Epstein's funeral- ""Hey Jude"" is 7 minutes of the ""na na na na"" chorus- ""Revolution 9"" is the ""least appreciated"" track of the Beatles' whole discography- Paul's solo album RAM was simply ""praised by reviewers"" NEVERTHELESS this is still a very enjoyable collection of comic strips that I greatly appreciated. The errors don't necessarily detract from one's pleasure when reading this! It is a fast read, like a movie. It is nice to relax with some pictures once in a while, rather than the huge volumes Beatles fans are usually working their way through. There were some great artistic moments throughout, that demonstrate the strength of visual art. So it is another side of the Beatles worth pursuing.",0,"['nonfiction', 'the-beatles']"
Maurizio Codogno,https://www.goodreads.com/user/show/4102117-maurizio-codogno,3,"August 8, 2019","Questo libro è una storia dei Beatles a fumetti, come del resto recita il titolo. Più precisamente, è una serie di piccoli flash, ciascuno disegnato da un artista diverso e con qualche pagina di testo per dare il contesto.Il problema è che il testo è costellato di errori: per esempio, a pagina 33 si dice che Stu morì tre giorni dopo (e non prima) che gli altri Beatles ritornassero ad Amburgo, a pagina 60 gli studios di Abbey Road sono stati spostati a Birmingham, a pagina 201 si dice che Billy Preston era una ""nuova"" conoscenza di George (avevano diviso il palco nel 1962...) Diciamo che il libro è per curiosi o completisti.",0,"['beatles', 'fumetto']"
Marie-Paule,https://www.goodreads.com/user/show/57870978-marie-paule,4,"November 1, 2019","Deze graphic novel is gemaakt door een collectief van vijfentwintig jonge Franse striptekenaars. Met zeer sprekend tekenwerk en goed bedachte dialogen hebben ze het succesverhaal van de Fab Four tot leven gewekt. Het boek voert je langs alle hoogtepunten uit de jaren dat John, Paul, George & Ringo gezamenlijk actief waren (1960-70).",0,['graphic-novel']
Laura,https://www.goodreads.com/user/show/98958607-laura,5,"August 19, 2020","Une super BD très intéressante pour les fans des Beatles ! Partagée entre les dessins, les photos et les moments ""documentaires"" c'est sûrement la bande dessinée la plus complète sur l'histoire des Beatles. Moi qui pensait tout savoir d'eux j'ai été agréablement surprise de découvrir de nouvelles facettes !",0,['livres-physique']
Rodolfo Schmauk,https://www.goodreads.com/user/show/7472433-rodolfo-schmauk,3,"October 13, 2014","Mitad comic, mitad texto, el libro es entretenido, pero más que su historia, lo que incluye sin varias anécdotas o episodios importantes, dejando muchas cosas fuera. Por otra parte, muchas veces el texto dice lo mismo que el comic, volviéndose redundante.",0,"['comic', 'ebook']"
Geneviève Jacques,https://www.goodreads.com/user/show/4915489-genevi-ve-jacques,2,"June 11, 2023",Format intéressant pour obtenir une vue d'ensemble rapide de l'histoire des Beatles. La traduction française de France m'a cependant sorti de mon expérience de lecture à plusieurs reprises. La plume laisse à désirer.,0,[]
Monique,https://www.goodreads.com/user/show/17981354-monique,1,"January 2, 2016","De strips zelf zijn leuk, maar de teksten zijn ronduit tenenkrommend. Het is bijzonder kinderachtig geschreven, waardoor ik me af begin te vragen voor welke doelgroep het boek geschreven is...",0,"['biography', 'fame', 'graphic-novel']"
Cecilia,https://www.goodreads.com/user/show/31620112-cecilia,1,"February 15, 2016","Si eres muy fan de The Beatles te proporcionará algunos datos de interés, pero tanto los textos como los dibujos dejan mucho que desear.",0,[]
Angela,https://www.goodreads.com/user/show/4838857-angela,5,"November 25, 2016",Such a cool format- the history of the Beatles in different stories by different graphic novel artists. Loved it!,0,['spanish']
Frans Werrij,https://www.goodreads.com/user/show/9837635-frans-werrij,4,"April 26, 2021","I did read it in Dutch, enjoyed it very much.",0,[]
Annarella,https://www.goodreads.com/user/show/1869131-annarella,5,"November 29, 2018",Fun to read and entertaining. It would perfect in the hardcover format.Lovely drawings and good introduction to the different chapters in the Beatles story.I would love to read the entire book as the ARC stops at the Shea Stadium.A must have for Beatles fans.Highly recommended!Many thanks to the publisher and Netgalley for this ARC,0,[]
Julie ,https://www.goodreads.com/user/show/5210022-julie,4,"December 14, 2018","The Beatles in Comics by by Gaet's, Michels Mabel is a 2018 by NBM Publishing publication. I've listened to The Beatles since I was a very small child. But, it wasn't until I was about ten or eleven that I became an avid fan. I’m not a collector of memorabilia or anything, but I do love reading anything about the group, and have several lovely coffee table books about The Beatles. This book intrigued me because this past year I suddenly developed an interest in Graphic Novels, Manga, and Comics. The Beatles and Comics? How could I pass that up? I was a little surprised when the book arrived in the mail. I wasn’t expecting such a lovely hardcover ‘coffee table’ style book! What a nice surprise! However, the first thing that should be noted is that this book is not entirely made up of comics. In fact, the comics sections divide the space with the standard coffee table book format. The book chronicles the history of the group, from their first interest in music and onwards, using photographs and comics along with some brief remarks or commentary. The other thing a knowledgeable comic lover will notice is that multiple illustrators contributed the artwork for this book. In and of itself, that’s not a problem, at least not for me. However, even a novice like myself couldn’t help but notice the extreme differences in style. Some of the artwork is better than others, which makes the overall experience a little uneven. In one instance, an illustration of a young Paul McCartney reminded me of Eddie Munster. The Beatles were barely recognizable in a few of the other comics drawings, as well. However, for the most part, the various artists did a good job of depicting the Fab Four at various stages in their careers. Beyond the illustrations, the book was typical of a coffee table book, lots of great, glossy photos of the band, along with wonderful bits of history and trivia. I enjoyed looking through the book and I think the book will make a great conversation piece. If you are Beatles fan, you might want to consider this one, for its uniqueness, if for no other reason. This book would also make a nice gift, not only for the die hard Beatles fan, but for those who enjoy history, pop culture and nostalgia. 3.5 stars",67,"['2018', 'comics-manga', 'giveaways']"
Dave,https://www.goodreads.com/user/show/35045983-dave,4,"November 28, 2018","""The Beatles in Comics"" is a fun coffee table type book telling the history of the Beatles. There are 24 chapters, each beginning with a short summary and photos of that part of their history. That part is similar to many coffee table music books. That summary is then followed by a cartoon story, with each chapter featuring work by a different artist. I found this book to be lots of fun. The advance reader's copy I was provided only took the story fifty percent of the way through - to the Shea Stadium concert. Would like to see the rest someday. Bottom line- just plain old fun.",6,"['music-books', 'read-borrowed']"
Rod Brown,https://www.goodreads.com/user/show/23954351-rod-brown,3,"November 14, 2018","My fifth Goodreads Giveaway win in two years! (My secret super power? Door prizes. Seriously, you do not want me as your co-worker in any sort of drawing at a company gathering.)I have a passing familiarity with the Beatles, but growing up, mine was an Elvis Presley family. I do own a few of the Fab Four's best-of compilations and the White Album though.This is a nice, if not particularly deep, survey of the band's formation, rise in popularity, and break-up. It's jam-packed with photos and comic strips and anecdotes in text and comic form. Fun!Unfortunately, the text pieces and comic strips are written by two different people, and they aren't well coordinated, so they feature a lot - a whole lot - of redundancies. In each chapter the text piece seems to serve the purpose of setting the stage for the strip, but mostly acts as a spoiler of sorts. In almost every chapter, big events and several bits of trivia from the text is simply repeated in the strip. It just doesn't seem like the best use of time or space.A couple dozen artists contribute the strips and spot illustrations. All are decent, though most have a fairly cartoony style as opposed to going for photorealism. Not all are quite able to capture and convey likenesses, so John and Paul (and occasionally George) are sometimes hard to tell apart before John gets his glasses. (Thank goodness for Ringo's nose, I guess.)",5,['giveaway']
Derek Royal,https://www.goodreads.com/user/show/3060930-derek-royal,3,"November 21, 2018","About as much prose as comics in this book titled The Beatles in Comics. Plus, this book really needed a good edit. A number of textual problems and factual errors.",4,[]
Kathryn,https://www.goodreads.com/user/show/75946233-kathryn,4,"April 3, 2019",A must read for any Beatles fan.,3,[]
Peacegal,https://www.goodreads.com/user/show/3078602-peacegal,3,"April 23, 2019","This biographical comic, told in segments drawn by a wide variety of different artists, tells the story of the Beatles' career arc in a way designed for those who aren't too familiar with the story of the ""band that made it very, very big, that's all,"" as John Lennon once put it. There are also short blocks of text and actual photos to move the story along. As with any comics anthology, there will be art styles you will like and those you do not. From funny caricatures to realistic portraits to anime-style, you'll see the Fab Four presented in a lot of different ways. I'll be honest, it felt kind of Deviantart-y. (I was a little weirded out by the comic where Paul had the creepy hollow eyes like something out of ""Spirited Away."")While this book definitely isn't The Fifth Beatle: The Brian Epstein Story or Baby's in Black: Astrid Kirchherr, Stuart Sutcliffe, and The Beatles, it also isn't those cheap and cheesy John/George cash-in comics that came out a few years ago, either. THE BEATLES IN COMICS does communicate a love of the Fab Four that Beatles fans will appreciate.",2,[]
Denis,https://www.goodreads.com/user/show/2298109-denis,4,"April 2, 2017","Last summer, here in London (Ontario, Canada - not Her Majesty's London in the UK), organizers tried out something new, simply called, ""Beatle Fest"". They blocked off some of the downtown streets and booked various all sorts of (mostly local) Beatle, McCartney and Lennon tribute bands at various stages and night clubs where they played various Fab Four hits. There were booths set up selling Beatle and sunny peace-loving sixties memorabilia and merchandise - the main point of the event obviously.The music and overall vibe was alright, if not at times a bit cheesy. I did, however, see this lovely volume on one of the tables. It is a 252 page chronology of the story of the Beatles - starting with the Quarrymen all the way to the breakup and solo careers, illustrated by not one but 25 unique artists from all over Europe (one featured per chapter).There is as much straight forward text by French author ""Gaet's"" here as there is illustration. A lovely impressive volume that works equally as well as a coffee table book.",2,['trade']
Lisastrawberry,https://www.goodreads.com/user/show/47534534-lisastrawberry,3,"November 26, 2019","I wanted to like this more. Unfortunately, it's riddled with inaccuracies and details that a simple Google search would have solved. I started to get suspicious when I noticed that the book referred to a Beatles hit song ""All My Loving"" as ""All I'm Losing."" Was this a translation issue? Perhaps, but surely someone could have proofread it. Anyway, the art is wonderful and of course I'm game for a Beatles book, but it just wasn't the book I wanted it to be. What did I want it to be? An easily accessible but in depth look at the Fab Four that I could recommend to someone who perhaps wanted more history of the Beatles without the full Lewisohn page number commitment. Oh well.",2,[]
